*.uuid,*.event,*.properties.api,*.properties.$lib_version,*.properties.platform,*.properties.database,*.properties.auth,*.properties.$geoip_disable,*.properties.backend,*.properties.packageManager,*.properties.$lib,*.properties.dbSetup,*.properties.addons.0,*.properties.addons.1,*.properties.addons.2,*.properties.node_version,*.properties.runtime,*.properties.git,*.properties.orm,*.properties.cli_version,*.properties.install,*.properties.frontend.0,*.properties.$sent_at,*.properties.$transformations_succeeded.0,*.properties.$transformations_succeeded.1,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.properties.examples.0,*.properties.examples.1,*.properties.addons.3,*.properties.frontend.1,*.properties.addons.4,*.properties.addons.5,*.properties.$ip,*.properties.timestamp,*.properties.projectDir,*.properties.projectName,*.properties.relativePath,event,person_display_name -- Person.display_name,person_display_name -- Person.id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
01971f6a-de7d-738b-9f53-3644a91772ab,project_created,orpc,4.18.0,darwin,postgres,False,True,elysia,bun,posthog-node,none,turborepo,biome,husky,v24.0.0,bun,True,drizzle,2.14.1,True,tanstack-router,2025-05-30T04:19:46.941Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 04:19:47.734000+00:00,162968,cli_c84a3b33126d408d8ae8264a13dc4934,,2025-05-30 04:19:48.026000+00:00,,,,,,,,,,,,project_created,cli_c84a3b33126d408d8ae8264a13dc4934,31e0a806-62ca-58b7-b6f0-ff91177b9f21,,posthog-node,2025-05-30 04:19:47.734000+00:00
01971f53-c934-70f8-8ee4-aa8c01e976da,project_created,trpc,4.18.0,win32,none,False,True,hono,bun,posthog-node,none,biome,husky,,v22.6.0,bun,True,none,2.14.1,True,,2025-05-30T03:54:34.165Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 03:54:34.730000+00:00,162968,cli_03cdb430176e41eb822ca15014b253f9,,2025-05-30 03:54:34.920000+00:00,,,,,,,,,,,,project_created,cli_03cdb430176e41eb822ca15014b253f9,66622916-4192-54b6-a385-da6c82581cac,,posthog-node,2025-05-30 03:54:34.730000+00:00
01971f53-3706-79e8-affd-64a977d847ed,project_created,trpc,4.18.0,win32,none,False,True,hono,bun,posthog-node,none,biome,husky,,v22.6.0,bun,True,none,2.14.1,True,,2025-05-30T03:53:56.744Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 03:53:57.354000+00:00,162968,cli_faf06797570244429b0f6222e6f2cad9,,2025-05-30 03:53:57.804000+00:00,,,,,,,,,,,,project_created,cli_faf06797570244429b0f6222e6f2cad9,8388b7f1-cd25-5a9a-ac0e-d841a76f9a13,,posthog-node,2025-05-30 03:53:57.354000+00:00
01971f46-7813-772c-aaca-710845587947,project_created,none,4.18.0,linux,none,False,True,convex,pnpm,posthog-node,none,biome,turborepo,,v22.16.0,none,False,none,2.14.1,True,next,2025-05-30T03:40:01.428Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 03:40:02.379000+00:00,162968,cli_94aa7dd8d08f40d18139c10bdf89dfa8,,2025-05-30 03:40:02.612000+00:00,todo,,,,,,,,,,,project_created,cli_94aa7dd8d08f40d18139c10bdf89dfa8,bede2d01-fa8c-59e2-b146-1d9c9264f2db,,posthog-node,2025-05-30 03:40:02.379000+00:00
01971f04-a241-77dc-84a5-7b94835f3d02,project_created,none,4.18.0,win32,none,False,True,none,pnpm,posthog-node,none,,,,v22.8.0,none,True,none,2.14.1,True,tanstack-router,2025-05-30T02:28:06.85Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 02:30:36.854000+00:00,162968,cli_e92dc3673be44f9d9456a04b36bddc42,,2025-05-30 02:30:37.138000+00:00,,,,,,,,,,,,project_created,cli_e92dc3673be44f9d9456a04b36bddc42,ab2c5298-8a04-55c1-84d7-f9d403a936c4,,posthog-node,2025-05-30 02:30:36.854000+00:00
01971ef9-a508-7a73-b24f-d94d9c407033,project_created,none,4.18.0,darwin,none,False,True,convex,bun,posthog-node,none,biome,turborepo,,v20.12.2,none,True,none,2.14.1,True,tanstack-router,2025-05-30T02:16:06.664Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 02:16:06.899000+00:00,162968,cli_51739b8ead8948f99519874bbdc11c78,,2025-05-30 02:16:07.132000+00:00,todo,,,,,,,,,,,project_created,cli_51739b8ead8948f99519874bbdc11c78,8750a9d7-2944-5d25-809d-be085c8537a4,,posthog-node,2025-05-30 02:16:06.899000+00:00
01971eee-0da5-701a-9898-beee7bc106d1,project_created,trpc,4.18.0,win32,postgres,True,True,hono,pnpm,posthog-node,none,biome,husky,turborepo,v20.14.0,node,True,prisma,2.14.1,True,tanstack-router,2025-05-30T02:03:27.014Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 02:03:26.453000+00:00,162968,cli_fca8a8ecbc794ce58b2c96a4e8f8217f,,2025-05-30 02:03:28.247000+00:00,,,,,,,,,,,,project_created,cli_fca8a8ecbc794ce58b2c96a4e8f8217f,a894fe42-8198-5dda-9430-852b1f687c73,,posthog-node,2025-05-30 02:03:26.453000+00:00
01971eec-c50b-7e45-b0cc-480ff32311c0,project_created,trpc,4.18.0,win32,postgres,True,True,hono,pnpm,posthog-node,none,biome,husky,turborepo,v20.14.0,bun,True,prisma,2.14.1,True,tanstack-router,2025-05-30T02:02:02.892Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 02:02:02.362000+00:00,162968,cli_37ce9dbd1c4b4fa6bc2aee90167c56c2,,2025-05-30 02:02:02.638000+00:00,,,,,,,,,,,,project_created,cli_37ce9dbd1c4b4fa6bc2aee90167c56c2,5de9803a-5a4b-59f4-85f1-357cb458ed57,,posthog-node,2025-05-30 02:02:02.362000+00:00
01971eeb-2457-70f4-ae86-b9a740233d26,project_created,trpc,4.18.0,win32,postgres,True,True,hono,bun,posthog-node,none,biome,husky,turborepo,v20.14.0,bun,True,prisma,2.14.1,True,tanstack-router,2025-05-30T02:00:16.216Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 02:00:15.683000+00:00,162968,cli_4c90b5418406475cbee24b446a096dfc,,2025-05-30 02:00:16.111000+00:00,,,,,,,,,,,,project_created,cli_4c90b5418406475cbee24b446a096dfc,48af35a3-93e3-5095-b67e-5d025623c736,,posthog-node,2025-05-30 02:00:15.683000+00:00
01971ee0-04f7-7559-9cd9-97ef00d7aea4,project_created,trpc,4.18.0,linux,postgres,True,True,hono,pnpm,posthog-node,none,turborepo,biome,husky,v20.19.2,node,False,drizzle,2.14.1,True,tanstack-router,2025-05-30T01:48:07.287Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 01:48:07.636000+00:00,162968,cli_2199e07712764548b9bba6b3252b2452,,2025-05-30 01:48:08.026000+00:00,ai,todo,,,,,,,,,,project_created,cli_2199e07712764548b9bba6b3252b2452,01287a9c-2bbb-5800-bc7d-6e371485a7d5,,posthog-node,2025-05-30 01:48:07.636000+00:00
01971ebf-62fb-753e-afde-ddad90c4e8bf,project_created,trpc,4.18.0,darwin,postgres,True,True,hono,pnpm,posthog-node,neon,turborepo,,,v22.15.0,bun,True,drizzle,2.14.1,True,tanstack-router,2025-05-30T01:12:28.667Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 01:12:29.713000+00:00,162968,cli_eec45cca77694361937cf296fdcb555c,,2025-05-30 01:12:30.306000+00:00,,,,,,,,,,,,project_created,cli_eec45cca77694361937cf296fdcb555c,e1e7ae11-3159-5859-a908-d70a80055264,,posthog-node,2025-05-30 01:12:29.713000+00:00
01971e91-f063-7893-b15b-bcde568a3fad,project_created,trpc,4.18.0,win32,postgres,True,True,hono,bun,posthog-node,none,biome,turborepo,,v22.16.0,bun,True,drizzle,2.14.1,True,tanstack-router,2025-05-30T00:22:50.211Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-30 00:22:52.007000+00:00,162968,cli_b7fdb6b7cf5f476c99e7083d059654ff,,2025-05-30 00:22:59.106000+00:00,,,,,,,,,,,,project_created,cli_b7fdb6b7cf5f476c99e7083d059654ff,6b5f7663-f50f-56bf-8767-cf2ae8a3d745,,posthog-node,2025-05-30 00:22:52.007000+00:00
01971e7a-222e-7c77-b1fb-86617e9e67e7,project_created,trpc,4.18.0,win32,mongodb,False,True,hono,bun,posthog-node,none,biome,husky,turborepo,v20.14.0,bun,True,prisma,2.14.1,True,tanstack-router,2025-05-29T23:56:50.094Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 23:56:49.984000+00:00,162968,cli_9ad8b438f96d4f37a7be9208b4381636,,2025-05-29 23:57:06.358000+00:00,,,,,,,,,,,,project_created,cli_9ad8b438f96d4f37a7be9208b4381636,257fc93a-fdfd-5384-9fe7-e464a74e86cb,,posthog-node,2025-05-29 23:56:49.984000+00:00
01971e69-e226-789c-8512-43fb9e066c62,project_created,trpc,4.18.0,win32,postgres,True,True,hono,bun,posthog-node,none,biome,turborepo,,v22.16.0,bun,True,drizzle,2.14.1,True,tanstack-router,2025-05-29T23:39:05.127Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 23:39:06.801000+00:00,162968,cli_c2fe02e44c1f46c79b488aa66e69e467,,2025-05-29 23:39:07.030000+00:00,,,,,,,,,,,,project_created,cli_c2fe02e44c1f46c79b488aa66e69e467,08b988c0-fbc1-5972-9483-2a05b3a36adb,,posthog-node,2025-05-29 23:39:06.801000+00:00
01971e29-6f66-7f83-aed5-66a58d36ee71,project_created,none,4.18.0,darwin,mongodb,True,True,hono,pnpm,posthog-node,none,biome,turborepo,,v23.11.0,node,False,mongoose,2.14.1,False,tanstack-router,2025-05-29T22:28:41.446Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 22:28:42.330000+00:00,162968,cli_f124eadd456d449ca6bd879bc174903e,,2025-05-29 22:28:44.471000+00:00,,,,,,,,,,,,project_created,cli_f124eadd456d449ca6bd879bc174903e,b6a6681c-adb7-5e12-b39f-9caa63f8ddbf,,posthog-node,2025-05-29 22:28:42.330000+00:00
01971e21-7dc3-791d-a498-fc85838a2130,project_created,trpc,4.18.0,darwin,postgres,True,True,hono,pnpm,posthog-node,supabase,biome,husky,tauri,v22.14.0,node,False,none,2.14.1,False,react-router,2025-05-29T22:20:00.835Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 22:20:03.054000+00:00,162968,cli_d05caded8f36422092307ee003649491,,2025-05-29 22:20:03.422000+00:00,,,turborepo,native-nativewind,,,,,,,,project_created,cli_d05caded8f36422092307ee003649491,12e99938-36aa-5692-8f75-9c3a466ba7d9,,posthog-node,2025-05-29 22:20:03.054000+00:00
01971e1d-cc43-7bff-b327-59cb36be2aa4,project_created,orpc,4.18.0,darwin,postgres,False,True,elysia,bun,posthog-node,none,turborepo,,,v22.14.0,bun,False,prisma,2.14.1,False,tanstack-start,2025-05-29T22:15:58.787Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 22:16:01.031000+00:00,162968,cli_dd67a34302c041999cf8c4fd0d5c7d9c,,2025-05-29 22:16:01.693000+00:00,todo,,,,,,,,,,,project_created,cli_dd67a34302c041999cf8c4fd0d5c7d9c,10b8ea41-9863-5108-bbb7-afde5bd172e7,,posthog-node,2025-05-29 22:16:01.031000+00:00
01971e18-bede-7d54-9c40-868afc48a1ac,project_created,orpc,4.18.0,darwin,postgres,True,True,hono,bun,posthog-node,none,biome,husky,starlight,v22.1.0,bun,True,drizzle,2.14.1,True,nuxt,2025-05-29T22:10:27.679Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 22:10:28.075000+00:00,162968,cli_7721521472b54a9a88245e47e6e3116e,,2025-05-29 22:10:28.495000+00:00,,,turborepo,,,,,,,,,project_created,cli_7721521472b54a9a88245e47e6e3116e,8352d43a-c58a-5f19-8c09-ec67ffcb4ed0,,posthog-node,2025-05-29 22:10:28.075000+00:00
01971df9-a398-7913-ae60-0edbaa7e5894,project_created,none,4.18.0,darwin,none,False,True,none,bun,posthog-node,none,turborepo,,,v23.10.0,none,True,none,2.14.1,False,next,2025-05-29T21:36:29.08Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 21:36:29.552000+00:00,162968,cli_ea469872c051487a9c303226a7ad5395,,2025-05-29 21:36:30.210000+00:00,,,,,,,,,,,,project_created,cli_ea469872c051487a9c303226a7ad5395,f13673f5-1a28-53f3-934d-6ebb5fed5224,,posthog-node,2025-05-29 21:36:29.552000+00:00
01971df7-0f9b-7427-b828-cb540c84f681,project_created,trpc,4.18.0,darwin,postgres,True,True,hono,pnpm,posthog-node,supabase,turborepo,,,v22.16.0,node,True,drizzle,2.14.1,True,tanstack-start,2025-05-29T21:33:40.123Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 21:33:40.498000+00:00,162968,cli_25ae7b507df44b8db1b39a8f41349933,,2025-05-29 21:33:41.006000+00:00,todo,ai,,,,,,,,,,project_created,cli_25ae7b507df44b8db1b39a8f41349933,5ed5628a-7d05-556c-a8d7-7c47f5ed5c30,,posthog-node,2025-05-29 21:33:40.498000+00:00
01971de2-c7ba-7474-b44d-5d18beddfc7c,project_created,trpc,4.18.0,linux,postgres,True,True,hono,pnpm,posthog-node,supabase,biome,husky,turborepo,v22.13.1,node,True,prisma,2.14.1,True,next,2025-05-29T21:11:31.002Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 21:11:33.992000+00:00,162968,cli_9c9e2050eba74a30a60ac92420c59b42,,2025-05-29 21:11:34.361000+00:00,,,,native-nativewind,,,,,,,,project_created,cli_9c9e2050eba74a30a60ac92420c59b42,a9864354-89a9-5d7d-9757-9bdab52b3717,,posthog-node,2025-05-29 21:11:33.992000+00:00
01971dde-6a92-716c-86c8-353322e95a3c,project_created,trpc,4.18.0,linux,postgres,True,True,hono,pnpm,posthog-node,supabase,biome,husky,turborepo,v22.13.1,node,True,prisma,2.14.1,True,next,2025-05-29T21:06:45.011Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 21:06:45.336000+00:00,162968,cli_edbc442fbdc24b2a94f77cd77853672d,,2025-05-29 21:06:46.381000+00:00,,,,native-nativewind,,,,,,,,project_created,cli_edbc442fbdc24b2a94f77cd77853672d,e8291abc-bb87-50bb-91ab-804f13ed82c5,,posthog-node,2025-05-29 21:06:45.336000+00:00
01971dd5-49ce-7ecb-88d3-8dd3b857a816,project_created,orpc,4.18.0,win32,postgres,True,True,hono,bun,posthog-node,none,biome,husky,starlight,v22.14.0,node,True,prisma,2.14.1,True,next,2025-05-29T20:56:46.798Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 20:56:48.946000+00:00,162968,cli_987ac81a197a43968876b5b24f044d98,,2025-05-29 21:00:56.520000+00:00,todo,,turborepo,native-nativewind,,,,,,,,project_created,cli_987ac81a197a43968876b5b24f044d98,364f01ce-3bcd-5ae7-b0a5-e869021c2ee3,,posthog-node,2025-05-29 20:56:48.946000+00:00
01971dd1-23fa-79b5-b94b-c5968b992210,project_created,orpc,4.18.0,win32,postgres,True,True,hono,bun,posthog-node,none,biome,husky,starlight,v22.14.0,node,True,prisma,2.14.1,True,next,2025-05-29T20:52:14.97Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 20:52:17.069000+00:00,162968,cli_d907e48454614dd78dd8ca47ab72d088,,2025-05-29 20:56:51.010000+00:00,,,turborepo,native-nativewind,,,,,,,,project_created,cli_d907e48454614dd78dd8ca47ab72d088,a400f73e-20c2-569a-904c-4041663b37b5,,posthog-node,2025-05-29 20:52:17.069000+00:00
01971dc2-58c0-7138-908f-a80be1a5fe72,project_created,trpc,4.18.0,darwin,postgres,True,True,next,pnpm,posthog-node,neon,biome,husky,turborepo,v20.15.1,node,True,drizzle,2.14.1,True,next,2025-05-29T20:36:05.44Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 20:36:05.776000+00:00,162968,cli_144bb392d2004581ab91550bfcc67973,,2025-05-29 20:36:06.294000+00:00,todo,,,,,,,,,,,project_created,cli_144bb392d2004581ab91550bfcc67973,71296c1f-a5dc-5f4c-b496-3599207b1ec5,,posthog-node,2025-05-29 20:36:05.776000+00:00
01971dba-8440-7059-84fe-4994a781b74d,project_created,orpc,4.18.0,darwin,postgres,True,True,express,pnpm,posthog-node,neon,turborepo,biome,husky,v20.18.0,node,True,drizzle,2.14.1,True,tanstack-router,2025-05-29T20:27:32.288Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 20:27:32.379000+00:00,162968,cli_d9f5f1cfd76242faa6ebcf4b7255fae9,,2025-05-29 20:27:32.625000+00:00,ai,,,native-nativewind,,,,,,,,project_created,cli_d9f5f1cfd76242faa6ebcf4b7255fae9,11121d3a-4ed3-5798-b401-b3b90756d9b6,,posthog-node,2025-05-29 20:27:32.379000+00:00
01971da6-037c-74a1-976d-b6f574d45b95,project_created,trpc,4.18.0,win32,postgres,True,True,hono,pnpm,posthog-node,neon,biome,husky,pwa,v22.16.0,node,True,drizzle,2.14.1,True,tanstack-router,2025-05-29T20:05:08.606Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 20:05:17.425000+00:00,162968,cli_080b58dd3a9d4b77a23abdde0bd048a2,,2025-05-29 20:05:17.732000+00:00,ai,todo,turborepo,,,,,,,,,project_created,cli_080b58dd3a9d4b77a23abdde0bd048a2,f3dac516-3919-5747-a4ba-f37a4a12fded,,posthog-node,2025-05-29 20:05:17.425000+00:00
01971d97-4b1f-787c-8ee3-014ce401938c,project_created,orpc,4.18.0,darwin,postgres,True,True,elysia,bun,posthog-node,none,turborepo,biome,pwa,v23.11.0,bun,False,prisma,2.14.1,False,next,2025-05-29T19:49:03.904Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 19:49:04.295000+00:00,162968,cli_d9c620f41aec473f8f2ee95f87701531,,2025-05-29 19:49:57.259000+00:00,todo,,,,,,,,,,,project_created,cli_d9c620f41aec473f8f2ee95f87701531,5bc61464-547e-5ae7-a9e0-b9823fb36265,,posthog-node,2025-05-29 19:49:04.295000+00:00
01971d93-45ad-7ca3-8d6e-777a0a1e680f,project_created,orpc,4.18.0,win32,mysql,True,True,hono,bun,posthog-node,none,turborepo,,,v20.16.0,bun,True,drizzle,2.14.1,True,tanstack-start,2025-05-29T19:44:40.367Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 19:44:41.049000+00:00,162968,cli_4785933fc5f84075873194d0e9b69416,,2025-05-29 19:44:42.569000+00:00,todo,,,,,,,,,,,project_created,cli_4785933fc5f84075873194d0e9b69416,98e87483-0ad9-5d37-b505-7e415e511fe3,,posthog-node,2025-05-29 19:44:41.049000+00:00
01971d82-ed36-7a31-8a38-24904a186c73,project_created,orpc,4.18.0,darwin,postgres,True,True,hono,bun,posthog-node,none,turborepo,biome,pwa,v23.11.0,bun,True,prisma,2.14.1,False,next,2025-05-29T19:26:49.142Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 19:26:49.551000+00:00,162968,cli_c955dcb88b0547b6be0c7de4aeeaca81,,2025-05-29 19:26:55.798000+00:00,todo,,,,,,,,,,,project_created,cli_c955dcb88b0547b6be0c7de4aeeaca81,3531b708-1c6f-5e94-8812-7c700ddb1396,,posthog-node,2025-05-29 19:26:49.551000+00:00
01971d4b-a522-70ee-8de2-a72561b7c9b8,project_created,trpc,4.18.0,darwin,postgres,True,True,next,pnpm,posthog-node,none,biome,turborepo,,v20.15.1,node,True,drizzle,2.14.1,True,next,2025-05-29T18:26:26.21Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 18:26:26.517000+00:00,162968,cli_2a35674597984b969e27b7c6c94946d0,,2025-05-29 18:26:26.762000+00:00,todo,,,,,,,,,,,project_created,cli_2a35674597984b969e27b7c6c94946d0,1156fe4c-f379-5ffe-b662-1a25bb0eab1e,,posthog-node,2025-05-29 18:26:26.517000+00:00
01971d37-4d6c-7124-97c5-77d2f919241f,project_created,trpc,4.18.0,darwin,postgres,True,True,hono,bun,posthog-node,prisma-postgres,turborepo,,,v22.14.0,bun,True,prisma,2.14.1,True,native-nativewind,2025-05-29T18:04:13.036Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 18:04:13.324000+00:00,162968,cli_03422f0df5d34716baf8c030a0f55d42,,2025-05-29 18:04:13.850000+00:00,,,,,,,,,,,,project_created,cli_03422f0df5d34716baf8c030a0f55d42,6b124d16-da05-50a9-8546-74f425d6a5c1,,posthog-node,2025-05-29 18:04:13.324000+00:00
01971d35-74b2-75c7-bd05-d4f95d7b017e,project_created,trpc,4.18.0,darwin,postgres,True,True,hono,bun,posthog-node,prisma-postgres,turborepo,,,v22.14.0,bun,True,prisma,2.14.1,True,native-nativewind,2025-05-29T18:02:12.018Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 18:02:12.330000+00:00,162968,cli_25cad7ed9ca44457b585396783e51220,,2025-05-29 18:02:13.404000+00:00,,,,,,,,,,,,project_created,cli_25cad7ed9ca44457b585396783e51220,195607a9-3c7d-572d-80a1-bc8b3ec077ab,,posthog-node,2025-05-29 18:02:12.330000+00:00
01971d23-bd43-7d89-aa8c-c84a069b4be9,project_created,none,4.18.0,darwin,postgres,True,True,hono,bun,posthog-node,neon,,,,v22.15.0,node,True,drizzle,2.14.1,True,tanstack-router,2025-05-29T17:42:50.948Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 17:42:55.040000+00:00,162968,cli_ed630bf177c3466fbb53e9643011ae70,,2025-05-29 17:42:55.332000+00:00,,,,,,,,,,,,project_created,cli_ed630bf177c3466fbb53e9643011ae70,b0ef2e45-617d-501a-bebf-dba7916a0b30,,posthog-node,2025-05-29 17:42:55.040000+00:00
01971d02-e8cc-73ac-aa97-e3819b974093,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v23.11.0,bun,True,drizzle,2.14.1,False,next,2025-05-29T17:06:59.404Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 17:07:00.670000+00:00,162968,cli_deb181cc75d2427e8e5f026983a3831a,,2025-05-29 17:07:01.035000+00:00,,,,,,,,,,,,project_created,cli_deb181cc75d2427e8e5f026983a3831a,82b3aec3-bef7-579e-a224-765c9f1af4af,,posthog-node,2025-05-29 17:07:00.670000+00:00
01971cff-fec4-7676-89d1-23bd9a4c8b22,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v23.11.0,bun,False,drizzle,2.14.1,False,next,2025-05-29T17:03:48.42Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 17:03:54.208000+00:00,162968,cli_22befbb3b1b74cb896bd301a29fae80f,,2025-05-29 17:03:54.588000+00:00,,,,,,,,,,,,project_created,cli_22befbb3b1b74cb896bd301a29fae80f,ddd41721-a92c-503c-80c8-01fc0cd3d99f,,posthog-node,2025-05-29 17:03:54.208000+00:00
01971cfc-f772-7a76-8455-a8d99207e213,project_created,trpc,4.18.0,darwin,postgres,True,True,next,bun,posthog-node,supabase,turborepo,,,v23.5.0,node,True,drizzle,2.14.1,True,tanstack-router,2025-05-29T17:00:29.939Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 17:00:30.435000+00:00,162968,cli_e6f38e55a7904881859d08de58845c7d,,2025-05-29 17:00:34.931000+00:00,,,,,,,,,,,,project_created,cli_e6f38e55a7904881859d08de58845c7d,7c312158-4578-549a-bc01-49772e6b9469,,posthog-node,2025-05-29 17:00:30.435000+00:00
01971cfc-742e-7315-bcc5-0a72c39ed7f6,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,biome,husky,v23.11.0,bun,True,drizzle,2.14.1,False,next,2025-05-29T16:59:56.334Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-29 16:59:57.077000+00:00,162968,cli_506db91c0b2c46c59fb668faad7346b9,,2025-05-29 16:59:57.564000+00:00,todo,ai,,,,,,,,,,project_created,cli_506db91c0b2c46c59fb668faad7346b9,e75eaee9-1748-55eb-a1f5-b540a55e31d6,,posthog-node,2025-05-29 16:59:57.077000+00:00
